application_id,occurences
8 36C380562,1
9 37W003686,1
4 56W003603,1
4 19C368361,1
8 30C394618,1
8 30C394619,1
9 37C381508,1
8 33C385547,1
4 56C381222,1
5F16C375391,1
4 19C361973,8
7 33C379127,1
5F10C374089,1
9 37C384480,1
3 27C362148,3
5F10C375357,1
8 33C381041,1
4 19C367485,1
9 37C385350,1
2 01W003299,1
2 01C378957,1
5S31C383546,1
5R32C391729,1
2 41C366350,1
8 30C379410,1
5F15C390447,1
5S31C387658,1
4 56C386164,1
2 49C379035,1
5F24C376822,1
5F15C388277,2
8 30C379923,1
2 49C379032,1
3 27C379595,3
2 01C375854,1
2 49C379038,1
9 37C377216,1
2 01C371570,1
2 01C371572,1
2 07C367312,1
1 49C375936,1
4 19W005025,1
6A18C374644,1
7 33C369199,1
9 37C374856,1
5S29C381209,1
5F24C369210,1
5F10C393858,1
9 37C374855,1
3 40C392264,1
7 13W004833,1
5F54C387113,1
5S50C394181,1
5S50C394185,1
2 01C374896,1
2 43C368922,1
9 37C382369,1
8 33C380394,1
4 19C366753,1
3 42C375081,1
5F10C383273,1
2 43C369035,1
2 43C375859,1
8 30C365358,1
9 37C389470,1
8 33C386776,1
6B15C395380,1
9 33C366169,1
8 36C380177,1
9 37C352029,1
8 30C394614,1
9 37C386629,1
8 33C380023,1
9 37C376164,1
9 37C376168,1
3 43C389752,1
5F10C393274,1
5F10C393275,1
5R04C377078,1
3 40C392847,3
8 33C390765,1
5S31C385496,1
5S07C388315,1
5S31C372402,1
5R45C380629,1
2 49C388306,1
5R52C383913,1
5S50C381776,1
4 19C375018,1
4 19C383966,1
4 19C377508,1
9 37C383013,1
4 19C376015,1
8 30C369688,1
8 36C385003,1
1 49C358982,1
5F10C366076,2
5S34W003608,1
5S34W003601,1
5S34C390702,1
7 33C389543,1
5R04C383154,1
8 30C371946,1
5S31C390239,1
8 33C368717,1
5R11C386961,1
2 01C390043,1
4 19C383344,1
2 41C385711,1
6B36C389116,1
2 07C389148,1
3 27C381057,1
1 49C380075,1
5S34C395286,1
5R52C393442,1
4 19C371213,1
3 27C377500,1
5S57C371312,1
4 19C388876,1
6A31C383979,1
4 19C388870,1
8 30C377464,1
4 19C374368,1
5F10C391821,1
2 41C374928,1
5F20C362366,1
2 01C375448,1
2 43C377544,1
2 49C349056,1
2 43C377542,1
2 43C378251,1
2 41C391642,1
8 30C395204,1
5S34C375552,1
2 01C376868,1
5S34C384569,1
6B36C376438,1
5F54C370061,1
8 36C370507,1
5S34C384560,1
8 36C374888,1
7 33C394552,1
2 43C387887,1
5S39W003567,1
2 01C368629,1
5F16C390406,2
6B19C375316,1
5F15C373483,1
2 43C387888,1
4 56C378737,1
5F24C382524,1
8 30C382972,1
5S34C381305,1
5S34C393420,1
3 40C382501,1
5S31C378940,1
2 41C376430,1
5S34C377815,1
5S39C369156,1
9 37C381363,1
4 19C375010,1
8 36C354178,1
8 30C392460,1
8 30C392464,1
5S39C368205,1
5F15C379194,1
9 37C373279,1
4 19C382929,1
9 37C373277,1
9 37C373276,1
2 07C371633,1
3 40C384908,1
8 36C373085,1
8 33C376780,1
4 19C381690,1
5R04C370546,1
5S57C373407,1
5F10C387014,1
9 37C377972,1
5F10C376532,1
2 43C378781,1
3 35C375778,1
2 41C378978,1
9 37C375340,1
7 37C382735,1
2 01C389237,1
3 40C392106,1
7 13C385850,1
4 56C362687,1
4 56C377282,1
9 30C373820,1
4 19C379397,1
8 33C377781,1
9 37C387951,1
5F10W002263,1
9 37C391733,1
9 30C372449,1
2 07C380200,1
5S34C386895,1
6A31C375095,1
9 37C391739,1
5R11C385727,1
8 30C383731,1
8 30C383733,1
5F15C386196,1
5S55C373979,1
4 19C388314,1
5S51C367626,1
5R04C373014,1
5F10C386764,1
5F16C389511,1
3 35C389912,1
5F54C382028,1
5F54C382026,1
6B36C385251,1
5S29C393721,1
5S50C373572,1
8 33C381702,1
2 43C372337,1
3 40C380371,1
8 33C388078,1
8 33C382541,1
2 43C370784,1
4 19C369169,1
2 43C374351,1
5F15C384846,1
5F10C372945,1
8 36C364047,1
4 19C369162,1
4 19C369165,1
5F54C367723,1
9 37C390463,1
8 33C375928,1
9 37C390468,1
5S34C383215,1
2 43C370874,1
5S39C380801,1
5S39C371298,1
4 19C392172,1
5S34C384971,1
8 36C374413,1
5F10W003600,1
5F10W003604,1
5S50C385935,1
8 30C366270,1
8 30C366277,1
5S31C378164,1
5S31C378167,1
2 01C391053,1
5S31C378162,1
4 19C364025,1
6B19W002514,1
9 33C393788,14
4 56C357169,1
2 41C373453,1
8 36C383237,1
8 36C386602,1
2 01W002173,1
5S48C385973,1
5F10C380354,1
8 36C380765,1
5S39C386891,1
1 49C376792,1
4 19C389867,1
3 40C382999,1
8 36C380769,1
5S39C391279,1
3 40C373672,1
7 36W003921,1
5S58C382444,1
4 56C369411,1
4 56C390508,1
6B36C384660,1
5S34C394166,1
3 40W003804,1
8 36C370971,1
5F10C375116,3
2 28C390691,1
4 19C367643,1
3 42C382468,1
5F54C385341,1
5S34C372978,1
5F10C389338,1
5R04C393343,1
4 19C363739,1
5S58C393369,1
8 33C371125,1
5F15W003772,1
8 30C372282,1
1 49C390944,1
8 33C380258,1
1 49C390940,1
5S39C378843,1
7 13C381327,1
9 37C393341,1
9 37C393340,1
8 33W004441,1
5F24C385332,1
9 37W002314,1
5S39C392779,1
5S39C389540,1
2 41C394314,1
5S34C370195,1
2 41C369814,1
5F54C390925,1
5S51C374965,1
2 41C365302,1
6B36W002430,1
3 40C379399,1
2 28C378323,1
6B36W002439,1
2 38C391273,1
8 36C389393,1
9 37C370204,1
4 19C366511,1
5S34C389847,1
5S39C394831,1
5F10C383078,1
2 43C369632,1
8 36C393642,1
2 01C385219,1
5F10C376675,1
5S39C392194,1
2 01C388623,1
8 30C370136,1
2 43C388926,1
5S48C377295,1
5F54C378808,1
3 44C377356,1
9 37C392125,1
5S50C388794,1
5S39C387441,1
5S50C373188,1
5S39C387447,1
6B19C385676,1
5F10C375805,1
5S48C377747,1
8 33C367574,1
3 40C377496,1
5S39C384861,1
7 13C378514,1
2 28C389431,1
8 33C387392,1
9 37C365987,1
8 36C390607,1
5R11C375701,1
5S34W002537,1
1 49C368949,1
5S57C393315,1
8 30C369915,1
2 01C381018,1
2 01C381015,1
2 41C392929,1
1 49C389915,1
4 19W003188,1
9 37C391472,1
2 43C390716,1
9 37C379478,1
5S07C379403,1
8 30W003262,1
9 37C379477,1
9 37C379476,1
5F54C394184,1
1 49C388064,1
8 36C377253,1
9 37C367166,1
9 37C367165,1
4 19C391368,1
4 19C391365,1
2 01C384993,1
2 49C381072,1
2 43C356803,1
5S39C386420,1
4 19C394629,1
9 37C362663,1
9 37C369190,1
8 36C383178,1
5F54C370262,1
3 27C372757,1
3 40C394921,1
5S31C389313,1
8 33C386116,1
2 48C371923,1
2 48C371924,1
8 33C386112,1
4 56C388603,1
5F10C373759,1
8 33C338544,1
4 56C381524,1
5F10C373753,1
4 19C379274,1
4 19C379275,1
4 19C379276,1
5F10C374768,1
4 19C379278,1
6B36C376789,3
9 37C384723,1
2 43C371252,1
9 37C384729,1
3 44W004353,1
3 40C316860,1
2 43C368783,1
9 37C395209,1
8 30C388442,1
3 40C388100,1
2 41C380744,1
9 37C394150,1
2 43C381311,1
8 30C393071,1
3 27C373400,1
2 41C381296,1
2 43C389123,1
2 01C374226,1
8 30C374281,1
3 40C393470,1
4 19C386935,1
4 19C386931,1
9 37C374974,1
9 37C374978,1
4 19C377095,1
2 43C394783,1
5F15C393561,1
4 19C371808,1
4 56C387605,1
2 41C376735,1
9 37C368743,1
4 19C371802,1
9 37C381773,1
5S34C368768,1
9 37C381779,1
4 56C378244,1
5S28C376635,1
8 33C390351,1
2 43C386571,1
8 33C381234,1
8 33C393914,1
8 33C393917,1
8 33C393916,1
8 33C393918,1
1 49C380653,1
1 23W002176,1
5S31C365711,1
4 19C386165,1
1 49C384379,1
5F10C392318,1
8 30C369279,1
2 07C367502,2
4 19C374547,1
5F10C392317,1
8 36W004886,1
7 13W003975,2
2 43C369172,1
8 30C391713,1
4 19C370040,1
5F15C389408,1
4 19C370048,1
5S06C374666,1
9 37C380335,1
9 30C393907,1
3 35C370055,1
5S31C382489,1
5F15C383588,1
5S39C365963,1
5R04C386819,1
5S39C365964,1
7 13W004783,1
4 56C383032,1
7 13C380219,1
5S50C391656,1
5S57W002756,1
3 27C390304,3
2 43C383202,1
4 19C375634,1
5S57C370768,1
5S31C386029,1
5F15C368277,1
2 43C384960,1
4 19C371394,1
4 19C384424,1
4 19C384420,1
2 01C395235,1
5F54W002329,1
5S57C388651,1
5S34C393989,1
2 43C374999,1
9 37C376838,1
2 43C374991,1
2 43C374990,1
5F54C391236,1
5F54C391235,1
6B36C386734,1
5F54C385580,1
6B36C386737,1
4 19C371026,1
5S34C376079,1
8 33C372907,1
4 19C387219,1
6B19W002619,1
5S34C376070,1
8 36C371574,1
8 36C371575,1
5S34C376075,1
3 35C376060,1
3 35C385290,1
5F40C382367,1
5S48C372027,1
4 19C388939,1
4 19C388938,1
8 30C371750,1
8 30C371751,1
5F54C388601,1
5F54C384183,1
2 41C385509,1
9 37C371110,1
8 30C377348,1
5S57C387236,1
2 07C389337,1
3 42C377447,1
5S50W003700,1
3 43C385922,1
2 01C393960,1
9 33C382967,1
5S48C373081,1
8 30C375271,1
3 40C378602,1
5S51C377943,1
4 19C388686,1
6A18W002235,1
8 30C384264,1
4 19C388682,1
3 40W004687,1
4 19C376557,1
8 33C392848,1
8 30C377691,1
4 19C382068,1
5F15C381361,1
9 37C374564,1
2 28C380405,1
5S34C374509,1
9 30C379263,1
5F20C389718,1
5F15C373146,1
1 47C376936,1
5F10C376474,1
8 33C387283,1
9 37C370996,1
5S06C377902,1
9 30C371840,1
5F10W003607,19
5S50C387678,1
6B36C390976,1
9 37C374691,1
5F15C381092,1
4 19C385302,1
5R45C390388,1
8 33C389260,1
8 33C377422,1
5S58C390099,1
8 33C389265,1
8 33C377425,1
2 01C326257,1
6B15C389620,1
9 33C371234,1
9 37C392323,1
9 37C366213,1
5S50C381859,1
3 40C389899,1
4 56C376836,1
5S34C393216,1
8 33C375483,1
9 37C378356,1
5S03C382136,1
8 30C373154,1
8 30C376563,1
5R04C369918,1
4 19C390169,1
4 19C390168,1
4 19C380684,1
4 19C380686,1
4 19C395238,1
4 19C390167,1
7 33C384315,1
8 33C376595,1
3 27C387644,1
5F15C382845,1
8 30C386131,1
2 41C372609,1
8 33C379570,1
9 37C376876,1
9 37C376877,1
5S34W003931,1
5F10C389513,1
9 37C378858,1
9 37C391673,1
8 36C363637,1
5S34C376810,1
1 49C372803,1
1 49C372800,1
8 33C371748,1
2 01C389008,1
5S34C366538,1
9 30C376867,1
2 07C372990,1
2 48C394882,1
6B36C391360,1
8 36C379148,1
5S34C387261,1
5S39C380210,1
8 36C378236,1
7 33C377032,1
7 33C377030,1
5S39C393664,1
8 33C373429,1
5F15W004459,1
5F15W004457,1
8 33C373425,1
5F15W004455,1
5F15W004452,1
5F15W004451,1
6B36W002218,1
4 19C394420,1
8 36C372145,1
4 19C388106,1
2 28C376357,1
9 37C363333,1
4 19C391614,1
8 30C380418,1
5F10C391770,1
2 41C394681,1
5F10C380496,1
5F10C380493,1
2 43W005190,1
4 19C365545,1
8 36C368460,1
8 36C387878,1
9 30C377732,1
3 40C388714,1
3 40C388713,1
2 41C374733,1
9 30C377734,1
5F20C380651,1
8 36C369599,1
5S09C373113,1
8 33C382850,1
5S34C383395,1
5F10C374160,1
5F15C394751,1
4 19C362799,1
5F15C390231,1
5F10C374168,1
2 48C378337,1
5F10C388393,1
2 28C369253,1
2 43C389385,1
5F10C388399,1
5S50C370650,1
5S34C381882,1
1 47C385820,1
8 33C370198,1
5F54C378228,1
9 37C388447,1
5S29C390268,1
6A18W001858,1
6B36W005176,1
5S34C383029,1
9 33C373167,1
5S34C383024,1
5S34C383023,1
8 36C390835,1
7 33C361535,1
8 36C390831,1
8 33C384867,1
2 07C391968,1
5S39C395361,1
4 56C388723,1
8 36C357720,1
2 43C379293,1
1 12W004738,1
7 33C387488,1
9 33C393595,1
9 37C373962,1
5S39C388516,1
4 19C372628,1
5F20C358411,1
2 49C371279,1
4 19C372622,1
3 40C387534,1
8 36C380132,1
5F15W002857,1
8 33C340058,1
4 19C368790,1
8 36C388727,1
8 33C382328,1
5S50C375681,1
5S50C375687,1
5S07C370597,1
8 33C382322,1
9 30C389907,1
9 37C375661,1
9 37C379932,1
9 37C379937,1
7 13W004409,1
9 37C383536,1
9 37C379938,1
9 37C383532,1
4 19C368865,1
4 19C368862,1
5S09C380668,1
5F22C374908,1
5F15W004339,1
6B15C394864,1
6B15W001927,1
5F15W004333,1
5F15W004332,1
5F15W004331,1
5R04C392864,1
5S50C371268,1
5F15W004335,1
5F15W004334,1
5S50W004412,1
7 13C381512,1
5S50C373532,1
8 33C385059,1
2 07C390708,1
8 36C389457,1
5R04C369498,1
5R04C391882,1
3 43C383625,1
2 01C372563,1
8 33C390203,1
5F20C376997,1
5F15C373229,1
8 33C391641,1
5S39C357178,1
2 48C390067,1
5S34C378604,1
2 01C385391,1
2 28C367340,1
2 48C375861,1
2 48C375862,1
2 07C386583,1
5F10C382176,1
5S31W003314,1
2 43C371871,1
2 07C381261,1
8 36C382767,1
1 23C382431,1
5S06C392898,1
2 38C374827,1
8 33C387741,1
4 19C393908,1
8 33C386830,1
8 33C383845,1
8 33C369475,1
8 33C369474,1
8 36C394104,1
5F54C366268,1
7 33C349317,1
8 33C384095,1
9 37C391885,1
5F10W004377,1
4 19C383539,1
4 19W002799,1
2 48C383239,1
8 36C382182,1
8 36C382181,1
4 19C371624,1
5F24C383233,1
7 33W003903,1
6B15W002953,1
2 07W002618,1
4 19C375531,1
4 19W003229,1
3 43W004068,1
8 33C371128,1
8 30C384842,1
9 37C391970,1
4 19C378066,1
4 56W005117,1
7 33C390596,1
6A29W003791,2
9 37C368151,1
8 36W003079,1
7 33C390598,1
3 42C389465,1
6B19C359493,1
2 43C376062,1
3 43C374062,1
5F10C372637,1
8 30C372426,1
3 27C392375,1
8 36C394813,1
8 30W002760,1
8 36C394819,1
5S34C394506,1
5S34C390478,1
4 19C357348,1
3 27W003440,1
5S34C390474,1
5F24C389801,1
5S50C394853,1
4 56C373827,1
4 19C381817,1
5S31C383075,1
4 19C387940,1
2 01C378640,1
2 21W002211,1
2 41C386350,1
9 37C369785,1
9 37C369788,1
5S09C381952,1
8 30C391745,1
4 19C386011,1
4 19W004245,1
2 43C371596,1
5F16C374531,1
8 36C380852,1
5S48C384112,1
5F22C372506,1
8 30C388184,1
8 33C394130,1
8 33C394134,1
2 21C370523,1
8 30W004680,1
9 37C375942,1
2 43C371047,1
9 30C343004,1
2 41C381314,1
5S34C392907,1
5S39C379171,1
5S39C379176,1
5S39C368653,1
2 43C372589,1
3 27C392801,1
6B14C386832,1
3 40C384556,1
3 40C384558,1
5S05C386715,1
2 43C381500,1
2 43C381501,1
9 37C389142,2
9 37C330338,1
4 19C377110,1
5S06C376526,1
2 41W003999,1
4 19C381242,1
3 35C378157,1
5S50C392865,1
2 01C371046,1
5S31C383380,1
2 07C366632,1
4 19C380112,1
5S34C369590,1
8 36C380816,1
8 33C390255,1
5F15C377930,1
4 19C385096,1
4 19C385091,1
8 30C390163,1
2 28C387479,1
7 13C384664,1
2 43W003928,1
4 56C383177,1
2 01W002306,1
5S34C392015,1
5F54C372267,1
9 37C386130,1
4 56C371887,1
9 37C386132,1
2 01C375300,1
9 37C386137,1
7 33C381591,1
9 37C386139,1
5S31C387231,1
8 30C391566,1
5F24C390853,1
5S34C380049,1
2 43C373358,1
6B15C372182,1
8 33C340859,1
5S31C393074,1
2 01C392048,1
2 43C382364,1
5F15C386878,1
2 48C385327,1
2 48C385326,1
2 01C391228,1
8 30C389635,1
2 43C380296,1
2 48W002556,1
2 43C380298,1
5F15C384434,1
5S34C377267,1
8 33C391557,1
2 41C370197,1
8 36C375337,1
8 36C375334,1
8 36C375335,1
4 19C389983,1
4 19C389984,1
5F54C389458,1
8 33C394966,1
5S39C389000,1
5S39C376256,1
9 37C387771,1
5F54W002287,1
9 37C387775,1
2 43C383017,1
5F16C393848,1
2 41C389122,1
4 19C392857,1
9 37C380201,1
7 13C390452,1
5S34C388733,1
9 33C370942,1
3 43C391712,1
5S50C384505,1
5S57C386883,1
4 56C372044,1
2 01C393888,1
6B15C385458,1
1 08C373898,1
5S39C382584,1
2 01C381310,1
5S57C377767,1
2 01C376081,1
5S50C390836,1
5S07C376969,1
5S07C375431,1
2 01C379254,1
2 07C377163,1
5F10C365196,1
4 19C354478,1
2 41C376906,1
4 19C387004,1
6B36C389956,1
2 01C376556,1
2 01C376555,1
5F24W004737,1
5F24W004734,1
5F54C383792,1
5F10C371714,1
3 43C373799,1
6B19C385405,1
5F10C383071,1
2 01C387670,1
5S58W003710,1
5S39C392303,1
2 43C378096,1
6B36C392451,1
9 30C376124,1
5F54C383246,1
7 33C371554,1
8 30C370013,1
8 30C370016,1
8 30C370015,1
3 40C383346,1
5S39C381771,1
5S34C380897,1
1 12C395334,1
2 41C374830,1
5S50C388507,1
4 19C382239,1
4 19C386756,1
2 21C374506,1
8 30C325923,1
5S05C395362,1
9 37C379604,1
4 19C381764,1
4 19C381767,1
4 19C381761,1
1 49C373240,1
6B15C371098,1
8 33C393254,1
6B15C371092,1
9 30C377037,1
2 01C389701,1
5S57C382761,1
9 37C372382,1
8 33W002285,3
5S57C385232,1
6B36C380100,1
9 37C392511,2
3 40C373836,1
5S51C374602,1
1 23C371247,1
5S39C382877,1
5F15W005203,1
2 01C381288,1
4 19C389178,1
6A18W003735,1
8 36C373174,1
9 33C370998,1
5S34C389576,1
5S39C379133,1
5F24C394833,1
8 36C391443,1
5S39W005204,1
5S39W005206,1
5S31C374148,1
2 48C386539,1
2 48C386535,1
5S07C384278,1
4 19C378260,1
2 43C391736,1
4 19C364514,1
2 43C367304,1
6A29C383509,1
4 19C364518,1
1 12C361093,2
5S55W002421,1
5F54C390764,1
7 33C372776,1
6B19C385187,1
8 33CN602930,1
8 33C388321,1
5S34C382235,1
9 33C361053,1
3 40C373164,2
3 27C379766,1
1 23W005057,1
5S29C393349,2
8 33C375014,1
5S34C380568,1
4 19C391795,1
4 19C391794,1
4 56C369966,1
4 19C391796,1
8 33C375017,1
2 41C380202,1
8 36C390319,1
5S39C371768,1
4 19C392443,1
5S31C370240,1
5S39C375222,1
8 30W002214,1
9 37C390735,1
9 37C364311,1
9 33C389949,1
4 19C391861,1
5F54C390181,1
5F10C380267,1
5S31C392743,1
7 33C375464,1
4 19C391868,1
5S34W002837,1
5S34W002830,1
5S34W002831,1
5S34W002832,1
2 43C390462,1
9 37C379380,1
8 30C366179,1
4 19W004006,1
9 37W003353,1
7 13C372041,1
5S34C379364,1
5F22C394159,1
9 37W003358,1
9 37W003359,1
2 01C391435,1
4 19C379603,1
9 33W002303,1
5R32C395027,1
3 40C386051,1
7 33C375790,1
5S09C372055,1
2 01C372880,1
2 28C390184,1
5F10C385723,1
6B36C393195,1
2 43C379553,1
7 33C368642,1
5S31C394158,1
4 19C366209,1
5F10C370125,1
8 36C384026,1
9 37C394580,1
5S09C369982,1
4 19C372185,1
4 19C372183,1
8 33C386263,1
3 43C382343,4
8 36C373261,1
5F10C371833,1
9 37C393674,1
3 42C378518,1
2 01C371288,1
5F10C392638,1
5F54C373696,1
5S31C382635,1
4 56W003028,1
8 36C380309,1
6B36C367730,1
5S51C380589,1
5S31C386523,1
2 07C379223,1
6B36W004555,1
9 37C393588,1
5S50C394457,1
4 19W003646,1
9 37C378165,1
2 43C367687,1
8 36C381651,1
2 01C370625,1
4 19C375868,1
5F10C383181,1
5F15W003279,1
6B36C377119,9
2 01C377937,1
2 01C377934,1
3 44C391197,1
3 43C381699,1
3 43C381698,1
6B36C392718,1
5R04C389637,1
8 36C384970,1
4 19C372315,1
2 43C376398,1
2 43C376395,1
3 40C387464,1
5R04C383407,1
8 36C385084,1
2 48C372143,1
6B19C376713,1
8 30C364231,1
5F20W005090,1
5F15C374093,1
9 37C369842,1
3 40C366917,1
8 30C378860,1
4 19C384121,1
5S31C373283,1
4 19C384123,1
4 19C383475,1
8 33W003494,1
5S34C390785,1
2 07C378736,1
2 07W003042,1
5S34C392314,1
2 07W003044,1
2 41C382544,1
3 43W003651,1
5S39C384555,1
8 36C382680,1
5F20C370005,1
5S57C387042,1
4 56W002846,1
2 43C371628,1
4 19C374054,1
5S48C387039,1
4 19C378921,1
4 19C378920,1
4 19C378927,1
8 36C382534,1
8 36C371321,2
3 42C369560,1
5S34W002157,1
8 33C392659,1
7 33C394007,1
5F15C385589,1
5F15C385584,1
5F15C385583,1
9 37C381931,1
9 37C381930,1
9 37C381939,1
7 33W002151,3
3 42C369692,1
2 43C388729,1
5S07W002909,1
3 44W005132,1
3 40C382238,1
3 40C382230,1
2 38C390562,1
2 43C387805,1
7 33C387525,1
2 43C387801,1
5S34C367524,1
5S09C380961,3
5S31C394081,1
2 28C393648,1
4 19C376749,1
5F22C390139,1
9 37C389046,1
3 40C382583,1
2 38C382170,1
6B19C368587,1
7 33C383439,1
5R04C375020,1
5F10C378355,1
2 41C384886,1
6A18C392781,1
4 19C375092,1
4 19C375098,1
5F15C377702,1
2 43C376631,1
8 33C366426,1
2 01C377855,1
2 43C373576,1
8 36C377055,1
9 37C381064,2
5S31C394623,1
9 33C383448,1
9 33C383445,1
2 41C376970,1
4 19C382434,1
4 19C382435,1
2 07C389851,1
5S31C392660,1
2 43C386047,1
5S39C362283,1
5S31C383220,1
4 19C378770,1
2 01W004720,1
8 30C388022,1
3 40C393585,1
6B19C369066,1
2 43C371368,1
9 37C374269,1
8 33C382409,1
7 33C386738,1
4 19C374879,1
5F15C374992,1
5S07C391446,1
4 19C365008,1
1 23C372820,1
6B36C370709,1
8 33C377077,1
5S39C391461,1
2 07C387487,1
2 49C388180,1
2 43C383633,1
5S34C389778,1
8 36C376721,1
4 56C382412,1
5S34C387631,1
5F10C369318,1
5F10C377189,1
4 56C336381,1
8 30C374204,1
6B14C372032,1
2 07C371013,1
5F15C377877,1
9 37C389331,1
9 37C368853,1
9 37C368854,1
9 37C386306,2
2 41W002850,1
3 40C367106,1
7 33C371951,1
2 43C387021,1
5S34C383297,1
6B36C382836,1
5S34C383291,1
8 33C395038,1
2 28C377232,1
2 48C384778,1
7 33C380384,9
8 30C377036,1
2 41C370253,1
9 37C394430,4
2 01W003840,1
6B36C390062,1
2 01W003842,1
2 01W003843,1
6B36W003474,1
6B36C382783,1
9 37C380270,1
6B36C384373,1
7 33C384600,1
5S34C380368,1
5F54C372019,1
7 33C365248,1
7 13C380905,1
8 30C375887,1
4 19C381298,1
5F10W004489,1
2 01C387584,1
2 01C387586,1
5F10C368190,1
2 43C380559,1
5S09C394677,1
2 38C385377,1
8 33C365870,1
2 41C375756,1
4 56C375324,1
5S39W002064,1
8 36C374495,1
8 33C361374,1
2 01C392650,1
5F10W003685,1
2 01C367125,1
9 37C394434,1
5S09W002667,1
6B15C374432,1
2 41C388448,1
8 36C376054,1
5F15C375565,1
5S50C382655,1
5S39C385939,1
2 49C389379,1
6A31C325142,1
8 30C372209,1
3 40C386219,1
7 33C372362,1
7 33C325084,1
3 40C383508,1
6B36C386203,1
9 33C380886,1
5F10C374828,1
5S31W002907,1
8 36C389648,1
5S39C376217,1
5R47C387779,1
2 07C376417,1
8 33C392357,1
9 30C375054,1
9 30C375051,1
3 40W002750,1
6B36C393600,1
9 33C376578,1
8 33C377827,1
8 33C370832,1
4 19C393227,1
4 19C393222,1
9 30C371537,1
9 30C371536,1
9 30C371535,1
4 56C375810,1
9 37C394875,1
9 37C360508,1
5F15W002423,1
5F15W002422,2
5F15W002427,1
5S31C373388,1
9 37C378363,1
9 37C378364,1
3 40C365413,1
4 19C382372,1
4 19C382370,1
5S34C366920,1
3 40C379578,1
1 49C372419,1
9 37C371677,1
5F54C378882,1
5R45C395168,1
2 01C394726,1
5F54C391659,1
5F24C378483,1
5F10C389916,1
4 19C387637,1
5S39C386429,1
9 37C373730,1
8 36C390575,1
3 43C373183,1
5S05C377438,1
5F10C371509,1
2 01C380059,1
2 01C345847,1
6B36C394958,1
8 33C337322,1
8 36C392590,1
4 56C377411,1
8 30W003195,1
5F15C366287,1
9 37C391963,1
9 37C391962,1
8 30C378436,1
8 30C378437,1
6B36C383664,1
1 53C391719,1
5F10C366884,1
3 40C388305,1
4 19CN605584,1
9 37C370821,1
6B15C381379,1
9 37C370827,1
7 33C388755,1
5F10C366881,1
1 49C389991,1
2 43C390797,1
2 43C390793,1
2 43C390791,1
5F10C372083,1
8 36C387970,1
5S34C372406,1
8 36C393886,1
8 36C393880,1
5S57C379519,1
5F15W004008,1
3 40C377417,1
9 33C374156,1
1 49C369015,1
5F20C374637,1
6B36C374957,1
2 43C365803,1
3 40C374852,4
5R04W003605,1
6B15C381557,3
8 33C378200,1
8 36C368370,1
5F16C374014,1
5F24C393899,1
8 36C379251,1
4 19C366877,1
8 36C391760,1
3 42C378379,1
9 37C392705,1
3 42C378377,1
7 33C373617,1
3 43C377981,1
2 01C381091,1
2 41C391884,1
2 07C383367,1
6B15W003005,1
9 37C384056,1
8 33C386198,1
5F24C383603,1
5F10C385020,1
8 33C380924,1
5S05W003502,1
5F10C385029,1
9 30C369515,1
3 40C360891,8
9 37C365742,1
5R45C382399,1
5F24C381602,1
1 49C369908,1
5F10C378598,1
8 36C369422,1
9 37C388687,1
6B15C380602,1
4 19C395176,1
3 42C381228,1
3 40C372939,1
5F10C385682,1
4 19C368089,1
4 19C378760,1
5S48C380843,1
4 19C367058,1
4 56C379847,1
4 19C378766,1
5S31C388441,1
5F15C369449,1
8 33C385424,1
6A29C376263,1
5S34C378809,1
5S31C395113,1
5F24C389454,1
5F24C389459,1
5S34C372640,1
8 30C393163,1
8 33C359140,1
2 43C385282,1
8 33C359145,1
5S06C377774,1
5S09C391015,2
5F10C384082,1
5F15W003438,1
4 19C362628,1
7 33C375613,1
7 33C375614,1
5F15W003437,1
9 37C379198,1
5F10C391555,3
5F10C391554,1
9 37C393424,1
9 33C394672,1
2 41C390910,1
5F10C395075,1
5S28C376061,1
5F15C390652,23
5F54C387018,1
5F20C382952,1
6B36C376940,1
2 41C386291,4
1 49C394031,1
9 37C382247,1
2 01C370290,1
9 37C382240,1
5R04C382657,1
5F54C394584,1
5F24W002038,1
2 01C383060,1
7 33C374561,1
1 49C394781,1
1 49C394780,1
5S50C379238,1
9 37C386541,1
5S57W002864,1
8 33C391489,1
8 30C368343,1
9 37C351660,1
8 30C368763,1
9 37C389641,1
5F16C383984,1
4 19C385445,1
4 19C385446,1
4 19C385447,1
5S57C381046,1
5F15C382100,1
9 33C391917,1
5R45C387575,1
5F15C387555,1
9 37C376753,1
5S57C380797,1
2 43C383281,1
2 43C383280,1
2 41C378246,1
2 43C383286,1
7 33C389029,1
4 19C377264,1
4 19C383844,1
4 19C377266,1
4 19C377261,1
7 13W004028,1
8 33C390538,1
2 01C377742,1
5F15C365289,1
2 28W002875,1
5S57C366097,1
8 33C385169,1
5F15C391681,1
9 37C390353,1
5F20C394649,1
5S09C386365,1
9 30C383383,1
4 30C373855,2
8 36C371281,1
9 30C394668,1
9 30C394669,1
8 33W003517,1
2 43C374917,1
3 27C382283,1
5S31C393402,1
5R04C380499,1
2 07C385525,1
3 42C371592,1
9 33C379809,1
8 30C371862,1
5S57W005073,1
5F16C385110,1
6A29C321318,1
4 19C374792,1
4 19W002261,1
4 19C371315,1
4 19C371313,1
7 13C375677,1
9 37C393352,1
9 37C371198,1
2 01C358678,1
5S50C393310,1
1 49C379341,1
5S51W002753,1
4 19C374241,1
